salinity,turbidity,ORP,PH,TDS,Pressure in,Pressure out,pump current,Human Counter,temperature,water level,Human Diff
284.3,5.43896,787.974,7.42839,284.3,2.53852,2.53707,0.0,0.0,74.2574,500.0,0.0
284.481,5.28223,788.065,7.43028,284.481,2.5387,2.53725,0.0,0.0,74.2574,500.0,0.0
284.481,5.75244,787.884,7.42902,284.481,2.53852,2.53762,0.0,0.0,74.2574,500.0,0.0
284.698,4.96875,788.065,7.42965,284.698,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.643,4.65527,788.155,7.43155,284.643,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.661,4.96875,788.879,7.4613,284.661,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.607,4.96875,787.522,7.42522,284.607,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.643,4.96875,788.246,7.44991,284.716,2.53942,2.53834,0.0,0.0,74.2574,500.0,0.0
284.625,4.81201,787.522,7.42459,284.625,2.53997,2.53816,0.0,0.0,74.2574,500.0,0.0
284.589,4.65527,787.794,7.43218,284.589,2.53997,2.53798,0.0,0.0,74.2574,500.0,0.0
284.661,4.81201,787.613,7.43472,284.661,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.571,4.96875,787.794,7.42206,284.571,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.589,5.12549,788.336,7.42649,284.589,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.119,6.53613,787.794,7.45181,284.137,2.53743,2.53599,5.233e-05,0.0,74.2574,500.0,0.0
284.083,6.69287,787.432,7.46003,284.083,2.53725,2.53526,0.0,0.0,74.2574,500.0,0.0
284.047,6.37939,787.613,7.42839,284.047,2.53689,2.53526,0.0,0.0,74.2574,500.0,0.0
284.227,6.22266,788.336,7.42522,284.227,2.53798,2.53599,0.0,0.0,74.2574,500.0,0.0
284.408,5.5957,788.336,7.42712,284.408,2.53852,2.53725,0.0,0.0,74.2574,500.0,0.0
284.444,5.28223,787.974,7.42965,284.444,2.5387,2.53725,0.0,0.0,74.2574,500.0,0.0
284.39,5.75244,787.794,7.45244,284.39,2.53961,2.53816,5.233e-05,0.0,74.2574,500.0,0.0
284.535,4.65527,787.613,7.42585,284.535,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.625,4.81201,788.065,7.43725,284.625,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.571,4.96875,788.427,7.42965,284.571,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.589,4.81201,788.246,7.43282,284.589,2.53961,2.53762,0.0,0.0,74.2574,500.0,0.0
284.589,4.65527,788.155,7.44548,284.553,2.53961,2.53852,0.0,0.0,74.2574,500.0,0.0
284.553,4.49854,787.884,7.42522,284.553,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.553,4.65527,788.427,7.42965,284.553,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.535,4.81201,787.884,7.42522,284.535,2.53979,2.53834,0.0,0.0,74.2574,500.0,0.0
284.535,4.81201,787.703,7.43598,284.535,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.589,5.28223,788.246,7.42712,284.571,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
283.866,6.53613,787.884,7.45877,283.866,2.53689,2.53581,0.0,0.0,74.2574,500.0,0.0
284.065,6.69287,787.342,7.43218,284.065,2.53707,2.53526,0.0,0.0,74.2574,500.0,0.0
284.01,6.37939,788.155,7.43155,284.01,2.53671,2.53581,0.0,0.0,74.2574,500.0,0.0
284.155,5.90918,787.794,7.42522,284.155,2.53743,2.53635,0.0,0.0,74.2574,500.0,0.0
284.372,5.90918,787.432,7.44231,284.372,2.53852,2.53671,0.0,0.0,74.2574,500.0,0.0
284.318,5.5957,787.974,7.43598,284.318,2.53852,2.53707,0.0,0.0,74.2574,500.0,0.0
284.535,4.96875,787.974,7.45434,284.535,2.53961,2.53834,0.0,0.0,74.2574,500.0,0.0
284.481,4.65527,787.974,7.42965,284.481,2.53961,2.53834,0.0,0.0,74.2574,500.0,0.0
284.481,4.65527,787.794,7.44737,284.481,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.535,5.12549,787.432,7.42775,284.535,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.444,5.43896,787.703,7.44484,284.463,2.53961,2.53798,5.233e-05,0.0,74.2574,500.0,0.0
284.571,4.81201,788.246,7.42522,284.571,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.535,4.81201,788.155,7.43092,284.535,2.53942,2.53834,5.233e-05,0.0,74.2574,500.0,0.0
284.444,4.81201,788.155,7.43218,284.444,2.53961,2.53852,0.0,0.0,74.2574,500.0,0.0
284.444,5.12549,787.613,7.43218,284.444,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.408,4.96875,787.703,7.43535,284.408,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
283.92,6.06592,787.974,7.45244,283.938,2.53762,2.53526,0.0,0.0,74.2574,500.0,0.0
283.938,6.53613,787.974,7.42712,283.938,2.53707,2.53545,0.0,0.0,74.2574,500.0,0.0
283.956,6.22266,788.427,7.42965,283.956,2.53689,2.53545,0.0,0.0,74.2574,500.0,0.0
284.083,5.90918,787.613,7.44358,284.083,2.53743,2.53617,0.0,0.0,74.2574,500.0,0.0
284.246,5.5957,787.794,7.43915,284.246,2.53888,2.53707,0.0,0.0,74.2574,500.0,0.0
284.227,5.5957,788.065,7.42269,284.227,2.53852,2.53689,0.0,0.0,74.2574,500.0,0.0
284.282,5.90918,788.155,7.42775,284.282,2.53997,2.53834,0.0,0.0,74.2574,500.0,0.0
284.354,4.65527,787.703,7.42585,284.354,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.408,5.12549,788.065,7.42839,284.408,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.426,4.96875,787.974,7.43851,284.426,2.53997,2.5378,0.0,0.0,74.2574,500.0,0.0
284.444,4.96875,788.065,7.43028,284.444,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.426,4.96875,787.432,7.43535,284.39,2.53961,2.53834,0.0,0.0,74.2574,500.0,0.0
284.354,4.65527,787.432,7.42775,284.354,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.372,4.49854,787.884,7.42332,284.372,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.408,5.28223,787.161,7.44991,284.408,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.372,4.96875,787.161,7.42965,284.372,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
283.793,6.84961,787.522,7.43535,283.793,2.53635,2.5349,0.0,0.0,74.2574,500.0,0.0
283.902,6.22266,787.161,7.42522,283.902,2.53653,2.53545,0.0,0.0,74.2574,500.0,0.0
283.866,6.06592,787.522,7.45497,283.866,2.53689,2.53563,0.0,0.0,74.2574,500.0,0.0
283.884,6.69287,787.251,7.43598,283.884,2.53762,2.53635,0.0,0.0,74.2574,500.0,0.0
284.173,5.43896,787.161,7.46826,284.173,2.5387,2.53743,0.0,0.0,74.2574,500.0,0.0
284.191,5.43896,786.799,7.42712,284.191,2.53834,2.53689,0.0,0.0,74.2574,500.0,0.0
284.173,5.43896,787.251,7.43155,284.173,2.53888,2.53707,0.0,0.0,74.2574,500.0,0.0
284.372,5.12549,786.98,7.43408,284.372,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.3,4.81201,787.07,7.45054,284.3,2.53979,2.5378,0.0,0.0,74.2574,500.0,0.0
284.408,5.12549,787.07,7.43472,284.408,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.39,4.96875,786.528,7.42775,284.39,2.53979,2.53816,5.233e-05,0.0,74.2574,500.0,0.0
284.3,4.96875,786.347,7.43155,284.3,2.53961,2.53762,0.0,0.0,74.2574,500.0,0.0
284.372,5.28223,786.618,7.43028,284.336,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.39,5.12549,786.437,7.42965,284.39,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.354,4.65527,786.618,7.42522,284.354,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.336,4.96875,786.618,7.42712,284.336,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.354,4.49854,786.709,7.42395,284.354,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
283.685,6.37939,785.804,7.42839,283.721,2.53689,2.5349,0.0,0.0,74.2574,500.0,0.0
283.848,6.53613,786.709,7.42839,283.848,2.53707,2.53563,0.0,0.0,74.2574,500.0,0.0
283.793,6.22266,786.076,7.42775,283.793,2.53689,2.53581,5.233e-05,0.0,74.2574,500.0,0.0
283.775,6.22266,786.166,7.42395,283.775,2.53689,2.53545,0.0,0.0,74.2574,500.0,0.0
284.083,5.43896,786.347,7.43218,284.083,2.5387,2.53707,0.0,0.0,74.2574,500.0,0.0
284.119,5.28223,786.528,7.42775,284.119,2.53816,2.53707,0.0,0.0,74.2574,500.0,0.0
284.101,5.5957,786.256,7.42142,284.119,2.5387,2.53707,0.0,0.0,74.2574,500.0,0.0
284.282,4.96875,786.166,7.43472,284.282,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.246,4.49854,786.437,7.42395,284.246,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.209,4.96875,785.895,7.43218,284.209,2.53942,2.53834,0.0,0.0,74.2574,500.0,0.0
284.227,4.65527,786.166,7.43218,284.227,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.264,4.49854,785.985,7.43028,284.227,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.3,4.96875,786.076,7.43028,284.3,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.3,4.96875,786.618,7.43598,284.3,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.227,4.49854,786.799,7.43282,284.227,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.173,4.81201,786.256,7.44991,284.173,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.264,4.81201,786.076,7.42585,284.264,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.264,5.28223,786.709,7.43155,284.191,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.191,4.81201,786.166,7.43282,284.191,2.53635,2.53508,0.0,0.0,74.2574,500.0,0.0
283.54,6.69287,786.256,7.43915,283.54,2.53743,2.53563,0.0,0.0,74.2574,500.0,0.0
283.649,5.75244,786.618,7.43155,283.649,2.53707,2.53563,0.0,0.0,74.2574,500.0,0.0
283.649,5.90918,786.166,7.43155,283.649,2.53689,2.53545,0.0,0.0,74.2574,500.0,0.0
283.703,6.37939,785.895,7.43788,283.667,2.53725,2.53526,0.0,0.0,74.2574,500.0,0.0
283.884,5.5957,786.528,7.42839,283.884,2.53816,2.53743,0.0,0.0,74.2574,500.0,0.0
284.01,5.43896,786.709,7.42712,284.01,2.53852,2.53725,0.0,0.0,74.2574,500.0,0.0
284.029,5.90918,786.437,7.42839,284.029,2.53906,2.53707,0.0,0.0,74.2574,500.0,0.0
284.137,4.65527,786.256,7.42902,284.137,2.53924,2.53834,0.0,0.0,74.2574,500.0,0.0
284.209,4.81201,786.166,7.45244,284.209,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.191,4.65527,786.709,7.43408,284.173,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.083,4.49854,786.709,7.42965,284.083,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.173,5.43896,786.256,7.42459,284.173,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.119,4.81201,786.347,7.42775,284.119,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.119,4.81201,786.709,7.42649,284.119,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.137,4.81201,786.166,7.43345,284.155,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.047,4.49854,786.618,7.42522,284.047,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.155,5.12549,786.166,7.43345,284.155,2.53961,2.53852,0.0,0.0,74.2574,500.0,0.0
283.522,6.53613,786.618,7.42585,283.522,2.53725,2.53563,0.0,0.0,74.2574,500.0,0.0
283.703,5.90918,787.07,7.43218,283.703,2.53689,2.53545,0.0,0.0,74.2574,500.0,0.0
283.649,6.37939,786.98,7.43408,283.649,2.53707,2.53526,0.0,0.0,74.2574,500.0,0.0
283.775,5.75244,786.076,7.42649,283.793,2.53762,2.53635,0.0,0.0,74.2574,500.0,0.0
283.938,5.28223,786.347,7.42839,283.938,2.53888,2.53689,0.0,0.0,74.2574,500.0,0.0
283.938,5.43896,786.437,7.45117,283.938,2.5387,2.53707,0.0,0.0,74.2574,500.0,0.0
283.884,4.96875,786.98,7.43155,283.884,2.53888,2.53725,0.0,0.0,74.2574,500.0,0.0
284.101,4.49854,786.437,7.43535,284.101,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.119,4.65527,786.799,7.42902,284.119,2.53924,2.5378,0.0,0.0,74.2574,500.0,0.0
284.137,4.96875,786.889,7.42585,284.137,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.137,4.81201,786.437,7.42965,284.137,2.53924,2.53798,0.0,0.0,74.2574,500.0,0.0
284.101,4.81201,786.437,7.44231,284.101,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.101,4.49854,786.437,7.42459,284.101,2.53924,2.53834,0.0,0.0,74.2574,500.0,0.0
284.119,4.65527,786.076,7.42775,284.119,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.101,4.96875,786.166,7.42839,284.101,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.119,4.81201,786.437,7.46383,284.119,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.155,4.96875,786.347,7.42712,284.155,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
283.432,6.06592,786.618,7.42839,283.432,2.53635,2.53508,0.0,0.0,74.2574,500.0,0.0
283.649,6.06592,786.889,7.4537,283.649,2.53707,2.53526,0.0,0.0,74.2574,500.0,0.0
283.522,5.75244,786.256,7.43345,283.522,2.53689,2.53545,0.0,0.0,74.2574,500.0,0.0
283.613,6.37939,785.804,7.43092,283.613,2.53671,2.5349,0.0,0.0,74.2574,500.0,0.0
283.974,5.28223,786.166,7.42585,283.974,2.53852,2.53743,0.0,0.0,74.2574,500.0,0.0
283.866,4.96875,786.256,7.42332,283.866,2.53834,2.53689,0.0,0.0,74.2574,500.0,0.0
283.884,5.5957,786.437,7.42649,283.884,2.5387,2.53707,0.0,0.0,74.2574,500.0,0.0
284.101,4.65527,786.076,7.42839,284.101,2.53942,2.53798,5.233e-05,0.0,74.2574,500.0,0.0
284.119,4.81201,786.347,7.43408,284.119,2.53997,2.53816,0.0,0.0,74.2574,500.0,0.0
284.083,4.49854,786.347,7.4556,284.083,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.047,4.65527,786.618,7.42902,284.047,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.119,4.65527,786.256,7.43092,284.119,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.083,4.65527,786.528,7.42585,284.083,2.53924,2.53798,0.0,0.0,74.2574,500.0,0.0
284.101,4.96875,786.709,7.42839,284.101,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.173,5.12549,786.256,7.42965,284.173,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.155,4.81201,786.528,7.42775,284.155,2.53961,2.53816,5.233e-05,0.0,74.2574,500.0,0.0
284.083,4.65527,786.256,7.43028,284.083,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
283.468,6.06592,786.618,7.43092,283.468,2.53635,2.5349,0.0,0.0,74.2574,500.0,0.0
283.631,6.22266,786.528,7.42775,283.631,2.53689,2.53545,0.0,0.0,74.2574,500.0,0.0
283.667,6.22266,786.256,7.43345,283.667,2.53725,2.53545,0.0,0.0,74.2574,500.0,0.0
283.685,6.69287,786.618,7.42775,283.685,2.53689,2.53526,0.0,0.0,74.2574,500.0,0.0
283.811,5.5957,786.437,7.43092,283.811,2.53834,2.53671,0.0,0.0,74.2574,500.0,0.0
283.92,4.96875,786.256,7.45181,283.92,2.53852,2.53707,0.0,0.0,74.2574,500.0,0.0
284.047,5.43896,785.714,7.43282,284.047,2.5387,2.53689,0.0,0.0,74.2574,500.0,0.0
284.119,4.49854,786.256,7.43535,284.119,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.119,4.65527,786.166,7.43028,284.119,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.119,4.65527,786.166,7.42459,284.119,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.119,4.49854,785.895,7.42585,284.119,2.53961,2.53834,0.0,0.0,74.2574,500.0,0.0
284.101,4.96875,786.347,7.44611,284.101,2.53942,2.53762,0.0,0.0,74.2574,500.0,0.0
284.137,4.81201,786.437,7.43472,284.137,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.155,5.12549,786.889,7.43408,284.155,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.137,5.12549,786.709,7.42839,284.137,2.53997,2.53816,0.0,0.0,74.2574,500.0,0.0
284.155,4.3418,786.618,7.42395,284.155,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.155,4.96875,785.895,7.42712,284.155,2.53942,2.53834,0.0,0.0,74.2574,500.0,0.0
284.191,4.81201,786.437,7.44991,284.191,2.53942,2.53852,0.0,0.0,74.2574,500.0,0.0
284.173,4.65527,786.528,7.42522,284.173,2.53599,2.5349,0.0,0.0,74.2574,500.0,0.0
283.631,6.37939,786.98,7.43028,283.631,2.53671,2.53563,0.0,0.0,74.2574,500.0,0.0
283.685,6.37939,786.437,7.42459,283.685,2.53671,2.53545,0.0,0.0,74.2574,500.0,0.0
283.685,5.90918,786.709,7.42775,283.685,2.53743,2.53635,0.0,0.0,74.2574,500.0,0.0
284.065,5.12549,786.166,7.42839,284.065,2.53852,2.53689,0.0,0.0,74.2574,500.0,0.0
283.992,5.28223,786.528,7.44737,283.992,2.5387,2.53689,0.0,0.0,74.2574,500.0,0.0
284.047,5.75244,786.889,7.42902,284.047,2.53834,2.53689,0.0,0.0,74.2574,500.0,0.0
284.173,4.81201,786.618,7.42839,284.173,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.191,4.81201,786.799,7.43598,284.191,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.246,4.65527,786.709,7.43218,284.246,2.53979,2.53834,0.0,0.0,74.2574,500.0,0.0
284.209,4.49854,785.985,7.44548,284.209,2.53979,2.53834,0.0,0.0,74.2574,500.0,0.0
284.246,4.65527,786.618,7.42395,284.246,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.3,5.12549,786.256,7.45497,284.3,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.246,4.96875,787.07,7.42459,284.246,2.53979,2.53762,0.0,0.0,74.2574,500.0,0.0
284.282,4.65527,786.889,7.42902,284.282,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.264,4.96875,786.709,7.43155,284.264,2.53942,2.5378,0.0,0.0,74.2574,500.0,0.0
284.318,5.12549,786.709,7.42965,284.318,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.318,4.65527,787.07,7.42522,284.318,2.53942,2.53834,0.0,0.0,74.2574,500.0,0.0
284.318,4.81201,786.709,7.42522,284.318,2.53942,2.53852,0.0,0.0,74.2574,500.0,0.0
283.721,6.37939,786.799,7.42902,283.721,2.53617,2.53472,0.0,0.0,74.2574,500.0,0.0
283.83,6.22266,787.251,7.42775,283.83,2.53689,2.53563,0.0,0.0,74.2574,500.0,0.0
283.848,5.90918,786.528,7.42585,283.848,2.53707,2.53545,0.0,0.0,74.2574,500.0,0.0
283.739,6.37939,786.98,7.42902,283.739,2.53725,2.53526,0.0,0.0,74.2574,500.0,0.0
283.956,6.06592,786.889,7.43218,283.956,2.53852,2.53707,0.0,0.0,74.2574,500.0,0.0
284.137,5.5957,787.432,7.42649,284.137,2.53852,2.53762,0.0,0.0,74.2574,500.0,0.0
284.191,5.75244,786.437,7.42965,284.191,2.53852,2.53689,0.0,0.0,74.2574,500.0,0.0
284.336,4.18506,786.98,7.44104,284.336,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.318,4.49854,786.889,7.42965,284.3,2.53961,2.53798,5.233e-05,0.0,74.2574,500.0,0.0
284.354,4.81201,787.07,7.42522,284.354,2.53979,2.53834,0.0,0.0,74.2574,500.0,0.0
284.372,4.65527,786.799,7.42522,284.372,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.372,4.96875,786.709,7.43788,284.372,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.408,5.28223,787.251,7.43092,284.408,2.53924,2.53816,5.233e-05,0.0,74.2574,500.0,0.0
284.444,4.96875,787.161,7.42395,284.444,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.426,4.81201,787.161,7.42965,284.444,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.426,5.12549,787.522,7.43028,284.426,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.426,4.65527,787.161,7.42965,284.426,2.53979,2.5378,0.0,0.0,74.2574,500.0,0.0
284.463,4.81201,787.161,7.46889,284.463,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.463,4.65527,787.522,7.42079,284.463,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.481,4.81201,787.251,7.42712,284.499,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
283.775,6.06592,787.342,7.43282,283.775,2.53653,2.53454,0.0,0.0,74.2574,500.0,0.0
283.92,6.06592,786.889,7.43092,283.92,2.53707,2.53581,0.0,0.0,74.2574,500.0,0.0
283.992,6.06592,787.432,7.4613,283.992,2.53671,2.53581,0.0,0.0,74.2574,500.0,0.0
283.956,6.06592,787.342,7.43218,283.956,2.53707,2.53526,0.0,0.0,74.2574,500.0,0.0
284.318,5.12549,787.161,7.42775,284.318,2.53852,2.53725,0.0,0.0,74.2574,500.0,0.0
284.209,4.81201,787.432,7.42459,284.209,2.5387,2.53725,0.0,0.0,74.2574,500.0,0.0
284.3,5.75244,787.342,7.42649,284.3,2.5387,2.53743,0.0,0.0,74.2574,500.0,0.0
284.499,4.65527,787.251,7.44041,284.499,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.481,4.3418,787.251,7.43725,284.481,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.499,4.96875,786.799,7.42775,284.499,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.481,4.49854,787.07,7.42775,284.517,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.499,4.49854,787.613,7.43788,284.499,2.53979,2.5378,0.0,0.0,74.2574,500.0,0.0
284.535,4.65527,787.974,7.42522,284.535,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.535,4.49854,787.703,7.42965,284.535,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.535,4.81201,787.342,7.43788,284.535,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.499,4.81201,787.432,7.43028,284.499,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.553,4.81201,787.794,7.42775,284.535,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.607,4.65527,787.703,7.42395,284.607,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.625,4.96875,787.432,7.43155,284.625,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.625,4.65527,787.251,7.42649,284.625,2.53997,2.53798,0.0,0.0,74.2574,500.0,0.0
284.661,4.81201,787.613,7.42839,284.661,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.01,6.84961,787.613,7.42902,283.974,2.53617,2.53472,0.0,0.0,74.2574,500.0,0.0
284.155,5.90918,787.884,7.43725,284.155,2.53743,2.53563,0.0,0.0,74.2574,500.0,0.0
284.101,5.90918,787.613,7.44927,284.101,2.53725,2.53563,0.0,0.0,74.2574,500.0,0.0
284.101,6.22266,787.703,7.43218,284.101,2.53671,2.53526,0.0,0.0,74.2574,500.0,0.0
284.517,5.43896,787.522,7.42839,284.517,2.5387,2.53743,0.0,0.0,74.2574,500.0,0.0
284.444,4.96875,787.613,7.42585,284.444,2.53852,2.53762,0.0,0.0,74.2574,500.0,0.0
284.481,5.43896,787.794,7.43028,284.463,2.53852,2.53671,0.0,0.0,74.2574,500.0,0.0
284.698,4.49854,787.07,7.43155,284.698,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.661,4.18506,787.251,7.43535,284.661,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.68,4.65527,787.161,7.42269,284.68,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.716,4.49854,787.522,7.42395,284.716,2.53979,2.53834,0.0,0.0,74.2574,500.0,0.0
284.68,4.96875,787.251,7.42712,284.716,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.643,4.96875,787.432,7.42965,284.643,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.625,4.65527,787.522,7.42775,284.625,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.661,4.65527,786.98,7.44611,284.661,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.752,4.81201,786.437,7.42649,284.752,2.53979,2.5378,0.0,0.0,74.2574,500.0,0.0
284.734,5.12549,787.161,7.46446,284.734,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.716,4.65527,786.799,7.44927,284.716,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.752,4.96875,786.709,7.43282,284.752,2.53979,2.5378,0.0,0.0,74.2574,500.0,0.0
284.752,4.49854,786.709,7.45877,284.752,2.53997,2.5378,0.0,0.0,74.2574,500.0,0.0
284.68,4.81201,786.618,7.44801,284.68,2.53653,2.53472,0.0,0.0,74.2574,500.0,0.0
284.227,6.22266,786.98,7.42775,284.227,2.53653,2.53563,0.0,0.0,74.2574,500.0,0.0
284.191,6.06592,786.709,7.42585,284.227,2.53707,2.53545,0.0,0.0,74.2574,500.0,0.0
284.173,6.37939,787.161,7.42965,284.173,2.53689,2.53563,0.0,0.0,74.2574,500.0,0.0
284.246,6.22266,786.618,7.42965,284.246,2.53834,2.53671,0.0,0.0,74.2574,500.0,0.0
284.589,5.43896,786.437,7.43345,284.589,2.53852,2.53671,0.0,0.0,74.2574,500.0,0.0
284.589,5.90918,786.437,7.42522,284.589,2.5387,2.53707,0.0,0.0,74.2574,500.0,0.0
284.571,4.81201,786.709,7.42902,284.571,2.5387,2.53689,0.0,0.0,74.2574,500.0,0.0
284.68,4.65527,786.618,7.46257,284.661,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.716,4.81201,786.709,7.42712,284.716,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.752,4.49854,786.256,7.42712,284.752,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.77,4.65527,786.98,7.4613,284.77,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.698,4.96875,785.895,7.44041,284.698,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.77,4.81201,785.985,7.42839,284.77,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.716,4.65527,786.528,7.43535,284.716,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
